level,grammar,listening,vocab,g_gap,l_gap,v_gap,trend_g,trend_l,trend_v,weak_grammar,weak_listening,weak_vocab,severity
5.0,0.90003824,0.74618083,0.7902369,-0.08788625,0.06597115,0.021915099,-0.10712753,0.19008349,-0.12188085,0,0,0,0
6.0,0.99146473,0.8526369,1.0,-0.04343086,0.095397,-0.051966142,-0.09439761,-0.112823166,-0.015948787,0,0,0,0
3.0,0.4767113,0.66117245,0.72253335,0.14342773,-0.04103341,-0.10239432,0.03346277,0.04705319,0.058421973,1,0,0,1
1.0,0.22177769,0.23226893,0.28592584,0.024879789,0.014388553,-0.03926834,-0.081978574,0.06144969,-0.050945267,1,0,1,2
1.0,0.06918026,0.025966104,0.05721668,-0.018392578,0.024821578,-0.006428999,-0.031907097,0.00044832585,-0.13972111,1,0,0,2
2.0,0.66157484,0.6021771,0.082432255,-0.21284682,-0.153449,0.3662958,-0.016231805,0.06813048,-0.045791425,1,0,0,2
1.0,0.0,0.22398736,0.18082556,0.13493764,-0.08904971,-0.045887925,-0.17462006,-0.04126198,-0.1532887,1,1,1,2
4.0,0.81289417,0.63449425,0.8071195,-0.06139154,0.1170084,-0.055616867,0.17394449,0.035541642,-0.06190559,0,0,1,0
1.0,0.44112343,0.24625744,0.28878522,-0.11573473,0.07913125,0.03660348,-0.12276513,-0.013312451,-0.21878046,0,1,1,2
3.0,0.3221518,0.4663556,0.57570165,0.13258454,-0.011619235,-0.1209653,0.15704173,-0.16596025,-0.009083087,1,1,0,1
4.0,0.4488514,0.71250135,0.81457734,0.20979197,-0.053857967,-0.15593399,0.033216607,-0.042825826,0.06905869,0,0,0,1
4.0,0.5575027,0.63946533,0.64189327,0.055451058,-0.026511561,-0.028939497,0.00093705533,-0.16893661,-0.014822556,1,1,0,1
2.0,0.4028692,0.29469973,0.15713456,-0.11796802,-0.009798573,0.1277666,-0.18261015,0.028343663,0.0029348342,1,0,1,2
5.0,0.73858,0.714346,0.6748261,-0.029329289,-0.005095292,0.03442458,0.024912756,0.00971571,0.00030166956,0,0,0,0
4.0,0.4285344,0.67946535,0.7000879,0.17416148,-0.07676949,-0.09739199,-0.03598906,0.08124004,0.031386614,1,0,0,1
4.0,0.62049955,0.5795349,0.7895492,0.04269501,0.08365964,-0.12635465,-0.039856903,-0.13241088,0.04689666,0,0,0,1
1.0,0.34025535,0.10221086,0.0,-0.19276662,0.045277882,0.14748874,-0.16542406,-0.030112486,0.018140044,1,1,1,2
1.0,0.13466075,0.35327017,0.32936227,0.13777031,-0.080839105,-0.056931213,0.048747323,-0.018939842,0.07802607,1,1,1,2
6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.09202247,0.1987158,-0.16644047,0,0,0,0
3.0,0.46330258,0.44722,0.65397096,0.05819526,0.07427784,-0.1324731,-0.19878148,-0.051461235,0.06356813,1,1,0,1
2.0,0.37418655,0.42838666,0.46863893,0.049550828,-0.004649285,-0.044901542,-0.0850622,-0.08243921,-0.047925457,1,1,1,1
3.0,0.78153473,0.4458216,0.41354558,-0.23456742,0.1011457,0.13342172,-0.04994748,-0.024508364,-0.072789885,0,1,1,1
4.0,0.5399573,0.76029444,0.65359795,0.111325935,-0.10901121,-0.0023147217,0.0071028946,0.15621413,-0.21125583,1,0,0,1
6.0,1.0,0.9254689,1.0,-0.024843685,0.04968737,-0.024843685,0.013216774,0.0858013,-0.15858877,0,0,0,0
2.0,0.31352425,0.39056292,0.5272185,0.09691099,0.0198723,-0.11678329,-0.04598861,0.033389054,-0.08088306,0,1,1,2
6.0,0.96942014,0.98648655,0.9603141,0.0026534754,-0.01441299,0.011759515,0.048582874,-0.027166702,-0.08619254,0,0,0,0
1.0,0.1898857,0.37352487,0.28555998,0.09310448,-0.09053469,-0.0025697923,0.14873569,-0.050923478,0.055722892,1,0,1,2
4.0,0.69507486,0.5115318,0.48803407,-0.13019463,0.053348474,0.07684616,-0.049004268,0.12119803,0.050579514,0,1,1,1
4.0,0.76818347,0.68438244,0.7717467,-0.02674593,0.057055093,-0.030309163,0.088809304,-0.056207623,0.13211283,0,0,0,0
1.0,0.4885569,0.49267748,0.31376058,-0.05689191,-0.0610125,0.11790441,0.14490186,-0.07882401,-0.052909657,1,1,1,2
1.0,0.17506772,0.13670751,0.350572,0.045714688,0.0840749,-0.12978959,0.11186742,-0.21301614,0.026822334,1,1,1,2
3.0,0.4081476,0.66234446,0.75129616,0.19911514,-0.05508174,-0.1440334,0.03436516,-0.16925994,-0.17491494,1,0,0,1
6.0,0.79177463,0.8929529,0.9621061,0.09050327,-0.010675026,-0.07982824,0.05774146,0.10848025,0.23908807,0,0,0,0
4.0,0.2995762,0.6282589,0.6795794,0.23622863,-0.092454076,-0.14377455,0.018429868,-0.22187665,0.15491873,1,0,1,1
6.0,1.0,1.0,0.9877426,-0.004085808,-0.004085808,0.008171616,0.16913548,0.15994897,-0.082867116,0,0,0,0
5.0,0.98970246,0.72939867,1.0,-0.083335444,0.1769684,-0.09363296,-0.040098965,-0.038694315,0.16013904,0,1,0,0
3.0,0.66668946,0.6716897,0.5157361,-0.048651043,-0.05365127,0.10230231,-0.05558951,0.01439849,-0.13587053,0,0,0,1
5.0,0.8087317,0.7834543,1.0,0.055330332,0.08060768,-0.13593802,-0.075499766,0.09290507,-0.07008644,0,0,0,0
1.0,0.042829942,0.0,0.25834987,0.05756333,0.10039327,-0.1579566,0.20473413,-0.105379,-0.03628518,1,1,1,2
1.0,0.2980902,0.01402059,0.24556786,-0.11219731,0.17187229,-0.059674982,0.11387067,0.012515394,-0.1280484,1,1,1,2
5.0,1.0,0.88611424,0.85100245,-0.08762777,0.026257997,0.061369773,-0.06033761,-0.10809243,0.054009568,0,0,0,0
5.0,0.9572005,0.6275711,0.9566697,-0.11005344,0.21957602,-0.10952258,-0.12448929,-0.083430804,0.11055557,0,1,0,1
2.0,0.3898569,0.31464374,0.27887988,-0.062063392,0.01314976,0.048913635,-0.04962822,0.01052528,-0.17397545,1,1,1,1
3.0,0.5758776,0.20920871,0.6661721,-0.09212479,0.2745441,-0.18241929,-0.016576143,0.0062754494,-0.0015702356,1,1,0,2
4.0,0.58631516,0.6260587,0.8913155,0.114914626,0.075171106,-0.19008572,0.009595572,0.018722355,-0.104563825,0,0,1,0
5.0,0.79769206,0.7796864,0.873487,0.01926308,0.03726876,-0.056531843,-0.15959194,0.13778739,0.02050391,0,0,0,0
4.0,0.34597456,0.53965575,0.90986484,0.25252384,0.05884265,-0.31136647,-0.10036256,-0.027694736,0.018092418,1,0,0,1
3.0,0.37723076,0.45205224,0.48401037,0.06053369,-0.014287783,-0.04624591,0.09322869,0.13057832,-0.08748284,1,1,1,1
3.0,0.6005826,0.58625144,0.25480852,-0.12003507,-0.10570395,0.22573902,0.04044495,-0.011466415,-0.04607527,0,0,1,1
3.0,0.06551911,0.5526177,0.33102772,0.25086907,-0.23622952,-0.014639541,-0.1148258,0.036181968,-0.025838764,1,1,1,2
4.0,0.5890745,0.3266511,0.8472004,-0.0014324773,0.26099092,-0.25955844,0.07561872,0.04273454,-0.07974382,0,1,0,1
5.0,0.79807734,0.79816025,0.77179044,-0.00873466,-0.00881758,0.01755224,0.09054377,-0.057953913,-0.17493376,0,0,0,0
3.0,0.25237405,0.3915703,0.50269485,0.12983902,-0.009357228,-0.12048179,0.18668383,-0.008214725,0.05153651,1,1,0,2
2.0,0.13455632,0.26322713,0.29813457,0.09741635,-0.031254467,-0.066161886,-0.05946482,-0.18024223,0.04494875,1,1,1,2
2.0,0.4446407,0.13624121,0.20624237,-0.18226594,0.12613355,0.05613239,-0.09686386,-0.033571266,0.03664381,1,1,1,2
4.0,0.89131653,0.65147346,0.80686617,-0.10809779,0.13174525,-0.023647455,-0.022290723,-0.010204263,-0.11211367,0,0,0,0
5.0,0.79448825,0.83877337,0.9402953,0.063364044,0.019078927,-0.08244297,0.08492734,0.04335251,-0.029708467,0,0,0,0
1.0,0.16017649,0.2737027,0.04189196,-0.0015860931,-0.115112334,0.11669843,-0.1676467,-0.05708675,-0.21293367,1,1,1,2
1.0,0.22068459,0.26374468,0.0,-0.05920816,-0.10226826,0.16147642,-0.045608103,0.13160282,0.15860283,1,1,1,2
4.0,0.7715556,0.8030346,0.54983777,-0.06341292,-0.094891965,0.15830489,-0.012146566,-0.18175687,-0.15634309,0,0,1,1
1.0,0.06776813,0.044950433,0.0,-0.030195272,-0.0073775807,0.037572853,0.0888985,-0.16169228,0.07550055,1,1,1,2
5.0,1.0,0.84410584,0.6472328,-0.16955379,-0.013659649,0.18321344,-0.0537364,-0.10544012,-0.08981511,0,0,0,0
2.0,0.1618725,0.17272913,0.3931544,0.08071285,0.06985621,-0.15056905,-0.05238231,-0.03727683,-0.004832304,1,1,1,2
1.0,0.38693693,0.10163101,0.026315706,-0.21530905,0.06999687,0.14531218,0.021434305,-0.12489346,-0.074380696,1,1,1,2
6.0,1.0,0.94538736,0.98688215,-0.022576839,0.0320358,-0.009458963,-0.061503503,-0.11830422,-0.04038796,0,0,0,0
2.0,0.36258495,0.19708623,0.21004352,-0.10601339,0.059485342,0.04652805,-0.11262653,-0.08595277,0.004040806,0,1,1,2
2.0,0.010869749,0.02928797,0.2308019,0.07945012,0.061031904,-0.14048202,0.13901089,-0.19710292,-0.09920068,1,1,1,2
2.0,0.12842429,0.27457657,0.058241334,0.025323113,-0.12082919,0.09550607,0.011708164,0.00041746531,-0.20967267,1,1,1,2
1.0,0.044150054,0.08778927,0.22688858,0.07545924,0.03182003,-0.10727927,0.07438946,-0.014853133,-0.061296605,1,1,1,2
1.0,0.11875105,0.07049099,0.0,-0.055670366,-0.007410314,0.06308068,0.029460713,-0.17441918,0.061876066,1,1,1,2
1.0,0.42436454,0.06284389,0.33870435,-0.14906028,0.21246037,-0.06340008,-0.04554666,0.04388397,-0.031127563,1,1,1,2
2.0,0.47313035,0.36231455,0.48632663,-0.03253983,0.078275956,-0.045736123,-0.090826094,-0.16184242,-0.12316594,1,1,0,1
1.0,0.1536591,0.15210293,0.29384056,0.04620843,0.047764607,-0.09397303,-0.09058019,-0.09198054,0.24158736,1,1,1,2
4.0,1.0,0.8445111,0.8470415,-0.10281582,0.052673116,0.050142705,-0.07892883,0.014219909,-0.007484908,0,0,0,0
4.0,0.7687547,0.60944587,0.6214328,-0.10221029,0.05709858,0.04511171,-0.089144245,-0.008641141,-0.09183628,0,0,0,0
3.0,0.70268685,0.45756656,0.352158,-0.1985497,0.046570588,0.15197912,-0.099809915,-0.18583447,0.18421401,0,1,1,1
2.0,0.37458163,0.3692079,0.31934896,-0.020202138,-0.014828396,0.035030533,0.04655324,0.008786336,-0.20672469,1,1,1,2
3.0,0.5428711,0.6846787,0.5986369,0.065857776,-0.07594978,0.010092,-0.119489975,-0.0286621,-0.108316615,1,1,0,1
5.0,0.69609565,0.51518154,0.7017196,-0.05843002,0.12248403,-0.064054005,0.12203246,0.17009437,0.08099167,0,1,0,1
5.0,0.7350262,0.8229969,0.4717275,-0.058442637,-0.1464134,0.20485604,0.06097219,0.053396624,-0.11528311,0,0,0,1
1.0,0.25574642,0.1381396,0.2757141,-0.03254638,0.085060425,-0.05251405,0.031472318,0.10322758,0.03222046,1,1,1,2
2.0,0.22010444,0.23268375,0.25092444,0.014466436,0.001887119,-0.016353555,-0.010810636,-0.12931801,0.050364845,1,1,1,2
2.0,0.20271958,0.20832182,0.40081617,0.06789962,0.062297367,-0.13019699,0.004898673,-0.19529773,0.18067576,1,1,1,2
2.0,0.27524722,0.18512124,0.16237637,-0.067665614,0.022460375,0.045205235,-0.080198996,0.093744166,0.0643602,1,1,1,2
4.0,0.64119357,0.4785095,0.8051339,0.00041875336,0.16310282,-0.16352157,-0.10348413,0.01425813,-0.057925686,0,0,0,1
3.0,0.5066174,0.32758236,0.5766256,-0.03634229,0.14269274,-0.10635045,-0.06998796,0.14835072,-0.094281256,1,1,0,1
1.0,0.113170974,0.102274165,0.2853071,0.053746443,0.06464326,-0.1183897,-0.17443232,0.0673562,-0.14171423,1,1,1,2
3.0,0.011145204,0.74875516,0.50448245,0.41031575,-0.32729423,-0.08302152,0.0011054231,0.08795921,-0.13363977,0,0,0,2
3.0,0.3301671,0.43931907,0.43338114,0.07078867,-0.038363308,-0.032425355,-0.13362327,0.012889657,0.012444885,1,1,1,1
1.0,0.18460302,0.0,0.0,-0.12306868,0.06153434,0.06153434,0.02346508,-0.13436484,-0.22773147,1,1,1,2
5.0,0.9979533,0.9946123,0.9720325,-0.009753922,-0.0064129354,0.016166857,0.068003125,-0.10212472,0.010298874,1,0,0,0
1.0,0.27934048,0.14134905,0.38454375,-0.010929398,0.12706204,-0.11613265,-0.013260253,-0.23922244,-0.22875074,1,1,0,2
6.0,0.5903502,0.9628772,0.84524286,0.20913988,-0.16338712,-0.04575276,-0.066369295,-0.057666626,0.019789282,0,0,0,0
1.0,0.24789168,0.095267355,0.0,-0.13350533,0.019118989,0.11438634,-0.1330505,-0.04391268,-0.10474969,1,1,1,2
5.0,0.7177015,0.76572376,0.8056823,0.045334347,-0.0026878929,-0.042646457,-0.087328754,-0.020790145,0.05756497,1,0,0,0
6.0,1.0,0.95114684,0.8421014,-0.068917245,-0.020064095,0.088981345,-0.092419125,0.0016500944,-0.27544162,0,0,0,0
6.0,0.9912481,1.0,0.9452111,-0.012428343,-0.021180283,0.033608627,-0.0011628941,-0.21285048,0.09467314,0,0,0,0
5.0,0.84621,0.7371189,0.6466043,-0.10289892,0.006192168,0.09670675,-0.022486256,0.006031036,-0.016689094,0,0,1,1
5.0,0.663158,0.72806317,0.7009678,0.03423833,-0.030666852,-0.0035714803,0.17156318,0.14267689,-0.05944657,0,1,0,1
4.0,0.6272957,0.83309114,0.6353513,0.071283706,-0.13451178,0.06322808,0.16724676,-0.091653675,0.035057433,0,0,0,1
5.0,0.8550505,0.7893476,0.9445187,0.007921751,0.07362467,-0.081546426,0.14672272,-0.14553358,0.044535227,0,0,0,0
1.0,0.0,0.1395849,0.24919964,0.12959485,-0.009990057,-0.11960479,-0.064741574,-0.19480619,-0.1767445,1,1,1,2
3.0,0.6851088,0.49123394,0.348916,-0.17668922,0.017185623,0.1595036,-0.17049648,-0.08948492,-0.018178118,1,1,1,1
3.0,0.48102453,0.28106818,0.82189196,0.046970353,0.24692672,-0.2938971,-0.004463272,-0.06941349,0.056087665,1,0,0,1
5.0,0.61777776,0.464636,0.8521558,0.027078776,0.18022053,-0.2072993,-0.040628158,-6.5636625e-05,-0.16767883,0,0,0,1
3.0,0.25200972,0.36815915,0.31611294,0.06008421,-0.056065198,-0.0040190117,-0.031845618,0.042804595,-0.020056438,1,1,1,2
3.0,0.48578614,0.5420229,0.15106374,-0.092828564,-0.14906529,0.24189386,0.015999721,-0.12069032,0.07532606,1,1,1,2
4.0,0.9235402,0.99571455,0.71789634,-0.04448981,-0.11666419,0.161154,0.05571387,-0.0615319,0.0042445925,0,0,0,0
2.0,0.52775055,0.5842994,0.55990493,0.02956774,-0.026981087,-0.002586653,-0.20521998,-0.19238234,-0.071800254,0,1,1,1
1.0,0.07746984,0.1813847,0.07204673,0.03283058,-0.07108428,0.0382537,0.08368757,0.017549148,-0.18371509,1,1,1,2
3.0,0.37020048,0.3740258,0.57353735,0.06905405,0.065228745,-0.1342828,0.06883506,-0.07450638,-0.13687117,1,0,1,1
3.0,0.2753886,0.45305935,0.28427115,0.062184423,-0.11548631,0.053301886,-0.092002556,-0.050214127,-0.0720658,1,1,0,1
2.0,0.36784494,0.31222513,0.0,-0.14115492,-0.08553512,0.22669002,0.055481955,0.09525185,0.030679466,1,1,1,2
3.0,0.63695097,0.4628861,0.5616353,-0.08312685,0.09093803,-0.0078111817,-0.05498459,-0.010334707,0.04312051,1,0,0,1
3.0,0.5574912,0.45939416,0.42453146,-0.0770189,0.021078091,0.05594081,-0.022391787,0.13849144,-0.06594686,1,0,1,1
2.0,0.18661346,0.41827288,0.40517387,0.15007329,-0.08158615,-0.06848714,-0.052273247,0.042578127,-0.11394311,1,1,1,2
3.0,0.23663235,0.43287256,0.43824703,0.13261831,-0.06362193,-0.06899637,-0.107742734,-0.076394185,-0.09149038,1,1,1,2
4.0,0.934967,0.971417,0.8385287,-0.019996075,-0.056446116,0.07644219,-0.13411658,-0.11404543,0.104190394,0,0,0,0
2.0,0.44971418,0.2318031,0.27983147,-0.1292646,0.08864648,0.040618118,0.24675342,-0.057725873,-0.19016929,1,1,1,2
6.0,0.67101014,0.91917783,0.78605646,0.12107135,-0.12709637,0.006025022,0.04300573,0.094678044,-0.0015475088,1,0,0,1
6.0,0.56929004,0.95530695,1.0,0.27224228,-0.11377461,-0.15846767,-0.0051769568,-0.14272265,-0.054616835,1,0,0,1
3.0,0.5294544,0.2981886,0.43419603,-0.10884138,0.1224244,-0.013583019,0.15443112,-0.098991826,0.03814102,1,1,0,2
2.0,0.39735976,0.32899484,0.40875137,-0.018991107,0.049373817,-0.03038271,-0.20195322,-0.114580415,-0.059376437,1,1,1,1
3.0,0.6687093,0.6488873,0.44026217,-0.082756355,-0.062934384,0.14569074,-0.04640474,-0.06082279,-0.15526496,0,0,1,1
5.0,0.7714848,0.8555286,0.70327854,0.005279205,-0.07876461,0.07348541,-0.0702842,0.03593187,0.14259374,0,0,0,0
4.0,0.5793464,0.76520175,0.7722232,0.12624402,-0.0596113,-0.066632725,-0.069628105,0.009396802,0.012373604,1,0,1,1
5.0,0.95560586,0.9328672,0.53120965,-0.14904496,-0.12630633,0.2753513,0.0027984597,0.013161384,-0.010548565,0,0,1,1
3.0,0.4370917,0.32353777,0.6820043,0.043786213,0.15734014,-0.20112637,-0.06835918,-0.16446202,-0.16492964,1,1,0,1
4.0,0.83751374,0.5340822,0.921621,-0.0731081,0.23032348,-0.15721539,-0.1859892,0.04568542,-0.042170174,0,1,0,1
2.0,0.5708695,0.504178,0.68627274,0.016237224,0.08292876,-0.09916598,-0.12494833,0.073334284,-0.09443979,1,1,0,1
4.0,0.7934877,0.7777317,0.6398366,-0.056469053,-0.04071303,0.09718208,-0.105424926,-0.0395443,-0.03757074,0,0,0,1
2.0,0.25475717,0.15699449,0.036967132,-0.10518424,-0.0074215583,0.1126058,-0.07837144,-0.13319303,-0.2346626,1,1,1,2
4.0,0.5346655,0.4704086,0.7701651,0.057080887,0.12133781,-0.1784187,-0.11670087,0.055383425,-0.0068072313,0,1,0,1
5.0,0.73765445,0.8438279,0.6832264,0.017248476,-0.088924974,0.0716765,-0.030426595,0.12287206,0.06354251,0,0,0,0
1.0,0.12829687,0.0,0.24229927,-0.0047648135,0.12353205,-0.11876723,-0.05596631,-0.012466386,-0.100714125,1,1,0,2
4.0,0.7881855,0.44259948,0.7446512,-0.12970674,0.21587923,-0.08617249,-0.22453201,-0.09104571,0.006769734,1,0,0,1
1.0,0.0,0.13094191,0.0,0.0436473,-0.0872946,0.0436473,-0.15729652,-0.1505531,-0.15758063,1,1,1,2
4.0,0.6306812,0.45550898,0.48703957,-0.10627129,0.06890094,0.037370343,0.0031169176,0.040721033,0.13769469,1,0,1,1
1.0,0.0,0.035101146,0.13626756,0.057122897,0.022021756,-0.07914466,-0.058630046,-0.19978414,-0.1533839,0,1,1,2
6.0,0.99050605,0.90469193,0.85643715,-0.07329433,0.012519742,0.060774583,-0.17577481,-0.14349759,-0.028205862,0,0,0,0
1.0,0.15251711,0.13156164,0.5699562,0.1321612,0.15311669,-0.28527787,0.034544475,-0.020658085,-0.11284168,1,1,1,2
6.0,1.0,1.0,0.946704,-0.017765334,-0.017765334,0.035530668,0.06070457,0.1528668,-0.10492012,0,0,0,0
5.0,0.5067682,0.6516421,0.8219512,0.15335228,0.0084784245,-0.16183071,0.21073556,0.097315796,0.14582309,0,0,0,1
4.0,0.67045087,0.538813,0.53339976,-0.08956299,0.042074885,0.047488105,0.15651126,0.014963372,0.12073139,0,1,1,1
5.0,0.98601264,0.7394873,0.65021306,-0.19410832,0.052417055,0.14169127,-0.09263244,-0.22064556,-0.06858436,0,0,0,0
5.0,0.69458133,1.0,0.92512125,0.17865287,-0.12676582,-0.05188705,-0.02641549,-0.24570099,0.33439466,1,0,0,0
6.0,1.0,0.7514294,0.749238,-0.16644421,0.08212642,0.084317796,0.003168428,-0.030766448,0.10400159,0,1,0,0
2.0,0.23637912,0.44221804,0.55161524,0.17369168,-0.03214722,-0.14154446,0.09362518,0.14968652,0.075596936,1,1,1,1
4.0,0.5880489,0.4417145,0.52331674,-0.07035551,0.07597886,-0.0056233457,-0.045244213,-0.11306646,-0.023984002,0,1,1,1
1.0,0.52718264,0.26079112,0.15140188,-0.21405745,0.05233409,0.16172335,0.10562979,0.057893805,0.085239515,1,1,1,1
4.0,0.8543476,0.58352906,0.6998108,-0.14178509,0.12903342,0.012751676,0.014147017,0.0161845,-0.0028650989,0,0,0,0
2.0,0.21838698,0.303947,0.24447265,0.037215233,-0.048344787,0.011129554,-0.112918414,-0.090974726,-0.13778329,1,1,1,2
4.0,0.76029766,0.68450844,0.44104066,-0.13168207,-0.05589286,0.18757492,-0.1363331,-0.059732605,-0.026785968,0,0,0,0
4.0,0.35471782,0.707768,0.47540566,0.15791267,-0.19513752,0.037224837,0.07712195,-0.18499169,-0.07035352,1,1,0,1
3.0,0.6038293,0.65262705,0.5218416,-0.011063335,-0.05986106,0.070924394,0.079851754,0.021860516,-0.14199328,0,0,0,1
3.0,0.41602764,0.5205114,0.21730937,-0.031411506,-0.13589525,0.16730677,0.081650436,-0.09199103,0.0651154,1,1,1,1
5.0,0.8789736,0.7336712,0.5342647,-0.1633371,-0.01803471,0.18137181,-0.26938048,0.075595245,-0.007040598,0,0,1,1
5.0,0.9347482,0.78079116,0.86603725,-0.07422263,0.07973437,-0.005511738,-0.013503341,-0.02254452,-0.01332621,0,0,0,0
3.0,0.7147232,0.5425238,0.4655671,-0.14045185,0.031747594,0.10870426,0.10791061,-0.048368927,0.14972751,0,0,1,1
4.0,0.7107745,0.9239252,0.6197456,0.0407073,-0.17244346,0.13173616,-0.1554489,-0.21737333,-0.0016944096,0,0,0,1
6.0,0.8645674,0.9452193,0.95812565,0.058070052,-0.022581846,-0.035488207,0.04998317,0.025936486,0.12294808,0,1,1,0
1.0,0.24030827,0.09997721,0.25248712,-0.042717405,0.09761366,-0.054896258,-0.10010407,0.010178543,-0.14609419,1,0,1,2
1.0,0.14067547,0.0,0.04172146,-0.0798765,0.060798977,0.019077519,-0.14219631,0.0758829,-0.12738566,1,1,1,2
1.0,0.30397233,0.2588734,0.1378727,-0.07039953,-0.025300592,0.09570012,-0.109625645,-0.120060205,-0.035661176,1,1,1,2
4.0,0.62830544,0.63160336,0.51974124,-0.035088755,-0.038386688,0.07347544,0.14041223,0.0014969095,-0.016781978,0,1,1,1
3.0,0.4036055,0.38751712,0.4497252,0.010010446,0.026098821,-0.03610927,0.059429232,0.006326541,0.0027037086,1,1,1,1
5.0,0.9163872,0.9655022,0.8506004,-0.005557249,-0.05467225,0.060229495,-0.016034892,-0.12763087,0.090807736,0,0,0,0
4.0,0.6714257,0.805151,0.66297925,0.04175962,-0.09196569,0.05020607,0.20579273,-0.07109458,0.34146437,0,0,0,1
2.0,0.37248096,0.26166582,0.48723087,0.001311591,0.11212673,-0.11343832,-0.20976104,-0.15785265,-0.18960075,1,1,1,2
5.0,0.9722539,0.75560796,0.8076621,-0.12707926,0.08956673,0.037512533,-0.06506456,-0.12112923,-0.06559526,0,0,0,0
5.0,0.7991284,0.9488055,0.9978746,0.11614108,-0.03353599,-0.082605086,0.15433384,-0.04458229,0.037532575,0,0,0,0
2.0,0.39143613,0.42339084,0.5256598,0.055392772,0.023438089,-0.07883086,-0.04444684,-0.099646196,0.1706264,1,1,0,1
3.0,0.7748297,0.67330194,0.6123362,-0.088007085,0.013520678,0.074486405,-0.0357357,-0.026709722,-0.044393208,0,1,0,1
2.0,0.08142662,0.47843626,0.41235232,0.24264511,-0.15436453,-0.08828059,-0.055276237,0.033602774,-0.02746232,1,1,1,2
2.0,0.44480804,0.21587326,0.30663005,-0.122370936,0.10656385,0.015807083,-0.08241471,0.02492047,-0.07761866,1,1,1,2
1.0,0.12936966,0.17005377,0.043050233,-0.015211775,-0.05589588,0.071107656,0.04930768,0.038816974,0.0068337503,1,1,1,2
6.0,1.0,0.88907313,0.98781174,-0.04103838,0.069888495,-0.028850118,-0.08636854,-0.03437566,-0.0031427748,0,0,0,0
3.0,0.65157026,0.42304265,0.5475252,-0.110857524,0.11767006,-0.0068125357,0.24453427,-0.07987821,0.05593133,1,1,1,1
3.0,0.5757347,0.7437631,0.71331257,0.10186875,-0.06615962,-0.03570913,-0.1573005,-0.13076885,0.105076715,0,0,1,0
4.0,0.78209203,0.76835567,0.7225248,-0.024434546,-0.010698149,0.035132695,0.1570672,0.049791425,-0.049377117,0,0,0,1
4.0,0.88122034,0.81316805,0.94706655,-0.000735365,0.06731696,-0.06658159,0.07389397,0.08928062,0.08923599,0,0,0,0
6.0,1.0,0.99779797,0.94075704,-0.02048167,-0.018279642,0.03876131,-0.06930241,0.1252982,-0.07540498,0,0,0,0
5.0,0.75315577,0.753528,0.7646381,0.0039515193,0.003579304,-0.0075308233,0.014724767,0.023555217,0.008527405,0,0,0,0
3.0,0.4634481,0.33330834,0.41956902,-0.05800629,0.07213348,-0.0141271865,0.06887312,-0.07768436,-0.100217976,0,1,1,1
3.0,0.5001157,0.22382317,0.6406791,-0.04524305,0.23104948,-0.18580644,0.034092475,-0.14100133,-0.18671149,1,1,0,1
6.0,0.7685604,0.75690097,1.0,0.07326004,0.084919505,-0.15817954,-0.1971507,-0.14468797,0.09092167,0,1,0,0
4.0,0.6734441,0.6391825,0.68431056,-0.007798383,0.026463203,-0.01866482,0.026206376,-0.219903,-0.11954502,0,1,0,1
6.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.13978127,0.10016659,-0.0767869,0,0,1,0
1.0,0.39508733,0.3942812,0.06284456,-0.1110163,-0.11021018,0.22122648,0.07135688,0.010584268,-0.07871869,1,1,1,2
5.0,0.6429562,0.83396703,0.74463224,0.09756229,-0.09344852,-0.004113771,0.09026916,0.22341329,0.18217196,0,0,0,0
4.0,0.77846736,0.84147286,0.9854554,0.08999783,0.026992343,-0.11699017,-0.15033661,-0.021474266,0.16228989,0,0,0,0
1.0,0.004921845,0.038695924,0.31460288,0.11448504,0.080710955,-0.19519599,-0.24762768,-0.042599205,-0.20423329,1,1,1,2
4.0,0.60629785,0.9336838,0.6984643,0.13985081,-0.18753518,0.04768436,-0.053164404,0.02138391,-0.13963683,1,0,0,1
4.0,0.7592994,0.7395086,0.5897343,-0.06311863,-0.04332785,0.106446475,-0.033589996,0.054427076,0.17272413,0,0,0,0
